GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,Hero 1 HP,Goblin Master HP,Overlord Fatigue,Goblin Minion 1 HP,Goblin Minion 2 HP,Hero 3 HP,Hero 4 HP,Goblin Minion 3 HP,Goblin Minion 4 HP,Hero 2 HP,Barghest Minion 2 HP,Barghest Minion 1 HP,Barghest Minion 3 HP,Barghest Master HP
554578548,Descent2e,3,ROUND_OVER,240,10,4,843,8,4,5,2,2,8,,2,,10,6,6,,8
554578548,Descent2e,4,ROUND_OVER,284,10,4,843,8,4,7,2,2,8,,2,,10,6,6,,4
554578548,Descent2e,5,GAME_OVER,285,0,4,843,8,4,7,2,2,8,,2,,10,6,6,,4
-29579167,Descent2e,0,ROUND_OVER,117,10,4,844,9,4,1,2,2,12,,2,,8,6,6,,8
-29579167,Descent2e,1,ROUND_OVER,153,10,4,844,6,4,3,2,2,12,,2,,8,6,6,,8
-29579167,Descent2e,2,ROUND_OVER,217,10,4,844,6,4,5,2,2,12,,2,,8,6,4,,7
-29579167,Descent2e,3,ROUND_OVER,265,10,4,844,3,4,7,2,2,12,,2,,8,6,4,,3
-29579167,Descent2e,4,GAME_OVER,267,0,4,844,3,4,7,2,2,12,,2,,8,6,4,,3
-1592009324,Descent2e,0,ROUND_OVER,116,10,4,845,6,2,1,2,2,11,,2,,8,4,6,,8
-1592009324,Descent2e,1,ROUND_OVER,150,9,4,845,6,2,3,2,2,11,,2,,8,Dead,5,,8
-1592009324,Descent2e,2,ROUND_OVER,193,9,4,845,6,2,5,2,2,11,,2,,8,Dead,3,,6
-1592009324,Descent2e,3,ROUND_OVER,230,9,4,845,6,2,7,2,2,11,,2,,6,Dead,2,,3
-1592009324,Descent2e,4,GAME_OVER,231,0,4,845,6,2,7,2,2,11,,2,,6,Dead,2,,3
103849202,Descent2e,0,ROUND_OVER,110,10,4,846,11,4,0,2,2,6,,2,,5,6,6,,8
103849202,Descent2e,1,ROUND_OVER,154,9,4,846,8,4,1,2,2,6,,2,,5,6,1,,5
103849202,Descent2e,2,ROUND_OVER,185,9,4,846,7,4,3,2,2,6,,2,,5,Dead,6,,5
103849202,Descent2e,3,ROUND_OVER,221,8,4,846,3,4,5,2,2,6,,2,,5,Dead,1,,Dead
103849202,Descent2e,4,GAME_OVER,224,0,4,846,3,4,5,2,2,6,,2,,5,Dead,Dead,,Dead
1056003748,Descent2e,0,ROUND_OVER,103,10,4,847,10,4,1,2,2,9,,2,,10,6,6,,8
1056003748,Descent2e,1,ROUND_OVER,145,9,4,847,10,4,3,2,2,6,,2,,10,Dead,1,,8
1056003748,Descent2e,2,ROUND_OVER,177,8,4,847,10,4,5,2,2,6,,2,,10,Dead,Dead,,5
1056003748,Descent2e,3,GAME_OVER,191,1,4,847,10,4,5,2,2,6,,2,,10,Dead,Dead,,Dead
-146579085,Descent2e,0,ROUND_OVER,104,10,4,848,8,4,1,2,2,14,,2,,9,6,6,,8
-146579085,Descent2e,1,ROUND_OVER,134,10,4,848,8,4,3,2,2,14,,2,,8,6,6,,8
-146579085,Descent2e,2,ROUND_OVER,175,10,4,848,6,4,5,2,2,10,,2,,8,6,2,,8
-146579085,Descent2e,3,ROUND_OVER,216,9,4,848,6,4,7,2,2,6,,2,,7,Dead,6,,8
-146579085,Descent2e,4,GAME_OVER,217,0,4,848,6,4,7,2,2,6,,2,,7,Dead,6,,8
685190088,Descent2e,0,ROUND_OVER,107,10,4,849,8,4,1,2,2,12,,2,,8,6,6,,8
685190088,Descent2e,1,ROUND_OVER,145,9,4,849,6,4,3,2,2,12,,2,,8,6,4,,8
685190088,Descent2e,2,ROUND_OVER,203,10,4,849,6,4,5,2,2,12,,2,,8,6,1,,8
685190088,Descent2e,3,ROUND_OVER,246,9,4,849,6,4,7,2,2,12,,2,,8,Dead,6,,8
685190088,Descent2e,4,GAME_OVER,247,0,4,849,6,4,7,2,2,12,,2,,8,Dead,6,,8
-608211136,Descent2e,0,ROUND_OVER,122,10,4,850,4,4,1,2,2,10,,2,,8,6,6,,8
-608211136,Descent2e,1,ROUND_OVER,175,10,4,850,4,4,3,2,2,10,,2,,8,6,5,,8
-608211136,Descent2e,2,ROUND_OVER,219,10,4,850,7,4,5,2,2,10,,2,,8,6,5,,7
-608211136,Descent2e,3,ROUND_OVER,263,10,4,850,4,4,7,2,2,10,,2,,8,6,4,,7
-608211136,Descent2e,4,GAME_OVER,265,0,4,850,4,4,7,2,2,10,,2,,8,6,4,,7
-31179710,Descent2e,0,ROUND_OVER,127,10,4,851,10,4,1,2,2,10,,2,,8,6,3,,8
-31179710,Descent2e,1,ROUND_OVER,161,10,4,851,10,4,3,2,2,10,,2,,8,5,3,,8
-31179710,Descent2e,2,ROUND_OVER,206,10,4,851,10,4,5,2,2,10,,2,,8,5,1,,8
-31179710,Descent2e,3,ROUND_OVER,250,9,4,851,10,4,7,2,2,10,,2,,8,Dead,5,,8
-31179710,Descent2e,4,GAME_OVER,252,0,4,851,10,4,7,2,2,10,,2,,8,Dead,5,,8
1126015665,Descent2e,0,ROUND_OVER,129,10,4,852,10,3,1,2,2,7,,2,,8,6,6,,8
1126015665,Descent2e,1,ROUND_OVER,168,10,4,852,10,3,3,2,2,7,,2,,8,6,6,,4
1126015665,Descent2e,2,ROUND_OVER,212,10,4,852,10,3,5,2,2,7,,2,,8,6,6,,2
1126015665,Descent2e,3,ROUND_OVER,258,10,4,852,10,3,7,2,2,7,,2,,8,6,4,,2
1126015665,Descent2e,4,GAME_OVER,259,0,4,852,10,3,7,2,2,7,,2,,8,6,4,,2
1191532579,Descent2e,0,ROUND_OVER,90,9,4,853,12,4,1,2,2,10,,2,,14,6,6,,8
1191532579,Descent2e,1,ROUND_OVER,128,10,4,853,12,4,3,2,2,10,,2,,14,6,6,,8
1191532579,Descent2e,2,ROUND_OVER,179,10,4,853,12,4,5,2,2,10,,2,,12,6,6,,8
1191532579,Descent2e,3,ROUND_OVER,225,10,4,853,12,4,7,2,2,10,,2,,12,6,6,,8
1191532579,Descent2e,4,GAME_OVER,226,0,4,853,12,4,7,2,2,10,,2,,12,6,6,,8
-899634920,Descent2e,0,ROUND_OVER,83,10,4,854,5,4,0,2,1,8,,2,,12,6,6,,8
-899634920,Descent2e,1,ROUND_OVER,143,10,4,854,11,4,1,2,1,8,,2,,12,6,3,,8
-899634920,Descent2e,2,ROUND_OVER,177,9,4,854,7,4,3,2,1,8,,2,,9,Dead,2,,8
-899634920,Descent2e,3,ROUND_OVER,200,8,4,854,3,4,5,2,1,8,,2,,10,Dead,Dead,,3
-899634920,Descent2e,4,GAME_OVER,202,0,4,854,3,4,5,2,1,8,,2,,10,Dead,Dead,,Dead
927383561,Descent2e,0,ROUND_OVER,87,10,4,855,3,4,0,2,2,6,,2,,12,6,1,,8
927383561,Descent2e,1,ROUND_OVER,137,9,4,855,3,4,1,2,2,6,,2,,12,Dead,6,,8
927383561,Descent2e,2,ROUND_OVER,164,8,4,855,3,4,3,2,2,4,,2,,12,Dead,Dead,,8
927383561,Descent2e,3,ROUND_OVER,193,8,4,855,3,4,5,2,2,5,,2,,12,Dead,Dead,,1
927383561,Descent2e,4,GAME_OVER,205,1,4,855,3,4,5,2,2,5,,2,,12,Dead,Dead,,Dead
505237228,Descent2e,0,ROUND_OVER,83,10,4,856,14,4,0,2,2,7,,2,,8,2,6,,8
505237228,Descent2e,1,ROUND_OVER,122,8,4,856,10,4,1,2,2,7,,2,,8,Dead,3,,8
505237228,Descent2e,2,ROUND_OVER,157,8,4,856,10,4,3,2,2,7,,2,,6,Dead,Dead,,1
505237228,Descent2e,3,GAME_OVER,160,0,4,856,10,4,3,2,2,7,,2,,6,Dead,Dead,,Dead
-847071012,Descent2e,0,ROUND_OVER,114,10,4,857,5,1,1,2,2,8,,2,,10,6,6,,8
-847071012,Descent2e,1,ROUND_OVER,159,10,4,857,5,1,3,2,2,8,,2,,10,6,3,,5
-847071012,Descent2e,2,ROUND_OVER,178,8,4,857,5,1,5,2,2,7,,2,,10,Dead,6,,Dead
-847071012,Descent2e,3,ROUND_OVER,203,8,4,857,5,1,7,2,2,7,,2,,10,Dead,5,,Dead
-847071012,Descent2e,4,GAME_OVER,205,0,4,857,2,1,7,2,2,7,,2,,10,Dead,5,,Dead
-443808393,Descent2e,0,ROUND_OVER,120,10,4,858,8,4,1,2,2,8,,2,,10,6,6,,8
-443808393,Descent2e,1,ROUND_OVER,151,10,4,858,8,4,3,2,2,8,,2,,10,3,6,,8
-443808393,Descent2e,2,ROUND_OVER,208,10,4,858,8,4,5,2,2,8,,2,,10,3,6,,3
-443808393,Descent2e,3,ROUND_OVER,242,10,4,858,8,4,7,2,2,8,,2,,10,1,6,,1
-443808393,Descent2e,4,GAME_OVER,243,0,4,858,8,4,7,2,2,8,,2,,10,1,6,,1
1936579312,Descent2e,0,ROUND_OVER,79,10,4,859,12,4,0,2,2,11,,2,,10,6,6,,8
1936579312,Descent2e,1,ROUND_OVER,118,10,4,859,12,4,1,1,2,11,,2,,10,4,6,,8
1936579312,Descent2e,2,ROUND_OVER,153,9,4,859,12,4,3,1,2,9,,2,,10,Dead,6,,8
1936579312,Descent2e,3,ROUND_OVER,179,9,4,859,12,4,5,1,2,12,,2,,10,Dead,6,,8
1936579312,Descent2e,4,ROUND_OVER,204,8,4,859,12,4,7,1,2,12,,2,,10,Dead,Dead,,5
1936579312,Descent2e,5,GAME_OVER,205,0,4,859,12,4,7,1,2,12,,2,,10,Dead,Dead,,5
-974288463,Descent2e,0,ROUND_OVER,106,10,4,860,6,4,1,2,2,14,,2,,12,6,6,,8
-974288463,Descent2e,1,ROUND_OVER,146,10,4,860,8,4,3,2,2,14,,2,,11,6,6,,3
-974288463,Descent2e,2,ROUND_OVER,174,9,4,860,8,4,5,2,2,14,,2,,11,6,4,,Dead
-974288463,Descent2e,3,ROUND_OVER,220,9,4,860,8,4,7,2,2,14,,2,,12,6,1,,Dead
-974288463,Descent2e,4,GAME_OVER,221,0,4,860,8,4,7,2,2,14,,2,,12,6,1,,Dead
-1064924938,Descent2e,0,ROUND_OVER,112,10,4,861,10,4,1,2,2,12,,2,,6,6,6,,8
-1064924938,Descent2e,1,ROUND_OVER,162,9,4,861,9,4,3,2,2,12,,2,,6,Dead,6,,8
-1064924938,Descent2e,2,ROUND_OVER,204,9,4,861,9,4,5,2,2,10,,2,,6,Dead,4,,8
-1064924938,Descent2e,3,ROUND_OVER,223,8,4,861,9,4,7,2,2,8,,2,,6,Dead,Dead,,8
-1064924938,Descent2e,4,GAME_OVER,224,0,4,861,9,4,7,2,2,8,,2,,6,Dead,Dead,,8
-2051796416,Descent2e,0,ROUND_OVER,102,10,4,862,8,4,1,2,2,10,,2,,10,6,6,,8
-2051796416,Descent2e,1,ROUND_OVER,157,10,4,862,8,4,3,2,2,10,,2,,10,6,6,,8
-2051796416,Descent2e,2,ROUND_OVER,213,10,4,862,8,4,5,2,2,10,,2,,10,6,6,,8
-2051796416,Descent2e,3,ROUND_OVER,262,10,4,862,8,4,7,2,2,8,,2,,10,6,6,,8
-2051796416,Descent2e,4,GAME_OVER,263,0,4,862,8,4,7,2,2,8,,2,,10,6,6,,8
-1914805605,Descent2e,0,ROUND_OVER,119,10,4,863,14,4,1,2,2,5,,2,,9,6,6,,8
-1914805605,Descent2e,1,ROUND_OVER,163,9,4,863,14,4,3,2,2,5,,2,,9,Dead,6,,8
-1914805605,Descent2e,2,ROUND_OVER,191,9,4,863,9,4,5,2,2,5,,2,,9,Dead,4,,5
-1914805605,Descent2e,3,ROUND_OVER,211,8,4,863,9,4,7,2,2,5,,2,,9,Dead,Dead,,2
-1914805605,Descent2e,4,GAME_OVER,213,0,4,863,9,4,7,2,2,5,,2,,9,Dead,Dead,,2
569303211,Descent2e,0,ROUND_OVER,95,10,4,864,10,4,1,2,2,8,,2,,4,6,6,,8
569303211,Descent2e,1,ROUND_OVER,146,9,4,864,10,4,3,2,2,8,,2,,2,Dead,6,,8
569303211,Descent2e,2,ROUND_OVER,180,9,4,864,10,4,5,2,2,8,,2,,2,Dead,4,,8
569303211,Descent2e,3,ROUND_OVER,217,9,4,864,10,4,7,2,2,6,,2,,4,Dead,2,,8
569303211,Descent2e,4,GAME_OVER,218,0,4,864,10,4,7,2,2,6,,2,,4,Dead,2,,8
-1287626796,Descent2e,0,ROUND_OVER,96,9,4,865,8,4,1,2,2,10,,2,,11,4,6,,8
-1287626796,Descent2e,1,ROUND_OVER,152,10,4,865,8,4,3,2,2,12,,2,,14,4,6,,8
-1287626796,Descent2e,2,ROUND_OVER,206,10,4,865,8,4,5,2,2,12,,2,,14,4,6,,8
-1287626796,Descent2e,3,ROUND_OVER,265,10,4,865,8,4,7,2,2,8,,2,,14,4,6,,8
-1287626796,Descent2e,4,GAME_OVER,266,0,4,865,8,4,7,2,2,8,,2,,14,4,6,,8
-986639809,Descent2e,0,ROUND_OVER,112,10,4,866,8,4,1,2,2,14,,2,,12,6,6,,8
-986639809,Descent2e,1,ROUND_OVER,153,10,4,866,8,4,3,2,2,14,,2,,12,6,6,,7
-986639809,Descent2e,2,ROUND_OVER,209,10,4,866,8,4,5,2,2,14,,2,,12,6,6,,7
-986639809,Descent2e,3,ROUND_OVER,261,10,4,866,7,4,7,2,2,14,,2,,12,5,6,,7
-986639809,Descent2e,4,GAME_OVER,262,0,4,866,7,4,7,2,2,14,,2,,12,5,6,,7
-1093739243,Descent2e,0,ROUND_OVER,121,10,4,867,7,4,1,2,2,12,,2,,8,6,6,,8
-1093739243,Descent2e,1,ROUND_OVER,156,10,4,867,7,4,3,2,2,11,,2,,8,6,2,,8
-1093739243,Descent2e,2,ROUND_OVER,199,9,4,867,10,4,5,2,2,11,,2,,8,Dead,6,,8
-1093739243,Descent2e,3,ROUND_OVER,244,9,4,867,10,4,7,2,2,12,,2,,8,Dead,6,,8
-1093739243,Descent2e,4,GAME_OVER,246,0,4,867,10,4,7,2,2,12,,2,,8,Dead,6,,8
-1109252283,Descent2e,0,ROUND_OVER,100,9,4,868,11,4,1,2,2,5,,2,,8,6,6,,8
-1109252283,Descent2e,1,ROUND_OVER,153,10,4,868,10,4,3,2,2,5,,2,,7,6,6,,7
-1109252283,Descent2e,2,ROUND_OVER,199,9,4,868,9,4,5,2,2,1,,2,,7,6,6,,Dead
-1109252283,Descent2e,3,GAME_OVER,212,2,4,868,9,4,5,2,2,1,,2,,7,Dead,Dead,,Dead
-1222832622,Descent2e,0,ROUND_OVER,86,10,4,869,4,4,1,2,2,10,,2,,8,6,6,,8
-1222832622,Descent2e,1,ROUND_OVER,130,10,4,869,1,4,3,2,2,10,,2,,8,5,6,,2
-1222832622,Descent2e,2,ROUND_OVER,166,9,4,869,1,4,5,2,2,10,,2,,8,2,6,,Dead
-1222832622,Descent2e,3,GAME_OVER,178,2,4,869,2,4,5,2,2,10,,2,,8,Dead,Dead,,Dead
-1435927701,Descent2e,0,ROUND_OVER,97,9,4,870,12,4,1,2,2,10,,2,,14,6,6,,8
-1435927701,Descent2e,1,ROUND_OVER,142,10,4,870,10,4,3,2,2,10,,2,,14,6,6,,8
-1435927701,Descent2e,2,ROUND_OVER,187,10,4,870,12,4,5,2,2,10,,2,,14,6,6,,8
-1435927701,Descent2e,3,ROUND_OVER,233,10,4,870,12,4,7,2,2,10,,2,,14,6,6,,8
-1435927701,Descent2e,4,GAME_OVER,234,0,4,870,12,4,7,2,2,10,,2,,14,6,6,,8
1321622460,Descent2e,0,ROUND_OVER,103,10,4,871,8,4,1,2,2,7,,2,,10,6,6,,8
1321622460,Descent2e,1,ROUND_OVER,138,9,4,871,8,4,3,2,2,7,,2,,10,6,6,,8
1321622460,Descent2e,2,ROUND_OVER,184,10,4,871,8,4,5,2,2,7,,2,,9,6,6,,8
1321622460,Descent2e,3,ROUND_OVER,236,10,4,871,8,4,7,2,2,7,,2,,10,6,6,,8
1321622460,Descent2e,4,GAME_OVER,238,0,4,871,8,4,7,2,2,7,,2,,10,6,6,,8
-755832685,Descent2e,0,ROUND_OVER,105,9,4,872,8,4,1,2,2,5,,2,,12,6,6,,8
-755832685,Descent2e,1,ROUND_OVER,161,10,4,872,8,4,3,2,2,5,,2,,12,6,1,,8
-755832685,Descent2e,2,ROUND_OVER,195,9,4,872,7,4,5,2,2,5,,2,,12,Dead,6,,8
-755832685,Descent2e,3,ROUND_OVER,246,9,4,872,8,4,7,2,2,8,,2,,10,Dead,1,,8
-755832685,Descent2e,4,GAME_OVER,247,0,4,872,8,4,7,2,2,8,,2,,10,Dead,1,,8
1304163217,Descent2e,0,ROUND_OVER,75,10,4,873,8,4,0,2,2,7,,2,,10,6,6,,8
1304163217,Descent2e,1,ROUND_OVER,135,9,4,873,4,4,1,2,2,7,,2,,10,Dead,6,,8
1304163217,Descent2e,2,ROUND_OVER,168,9,4,873,2,4,3,2,2,7,,2,,10,Dead,6,,1
1304163217,Descent2e,3,ROUND_OVER,196,8,4,873,0,4,5,2,2,7,,2,,10,Dead,2,,Dead
1304163217,Descent2e,4,GAME_OVER,203,2,4,873,5,4,5,2,2,7,,2,,10,Dead,Dead,,Dead
1259181419,Descent2e,0,ROUND_OVER,99,10,4,874,14,4,1,2,2,5,,2,,12,6,6,,8
1259181419,Descent2e,1,ROUND_OVER,143,10,4,874,14,4,3,2,2,8,,2,,12,6,6,,8
1259181419,Descent2e,2,ROUND_OVER,193,10,4,874,14,4,5,2,2,8,,2,,12,6,6,,5
1259181419,Descent2e,3,ROUND_OVER,232,10,4,874,12,4,7,2,2,8,,2,,9,6,6,,2
1259181419,Descent2e,4,GAME_OVER,233,0,4,874,12,4,7,2,2,8,,2,,9,6,6,,2
-1055288964,Descent2e,0,ROUND_OVER,111,10,4,875,10,4,1,2,2,8,,2,,14,6,6,,8
-1055288964,Descent2e,1,ROUND_OVER,143,10,4,875,10,4,3,2,2,8,,2,,14,6,6,,8
-1055288964,Descent2e,2,ROUND_OVER,189,10,4,875,10,4,5,2,2,8,,2,,14,6,4,,8
-1055288964,Descent2e,3,ROUND_OVER,234,10,4,875,7,4,7,2,2,8,,2,,12,6,4,,8
-1055288964,Descent2e,4,GAME_OVER,235,0,4,875,7,4,7,2,2,8,,2,,12,6,4,,8
1356632946,Descent2e,0,ROUND_OVER,82,10,4,876,10,4,1,2,2,14,,2,,8,6,6,,8
1356632946,Descent2e,1,ROUND_OVER,118,10,4,876,10,4,3,2,2,8,,2,,8,1,6,,8
1356632946,Descent2e,2,ROUND_OVER,179,9,4,876,10,4,5,2,2,8,,2,,8,Dead,6,,8
1356632946,Descent2e,3,ROUND_OVER,222,9,4,876,10,4,7,2,2,8,,2,,8,Dead,6,,8
1356632946,Descent2e,4,GAME_OVER,224,0,4,876,6,4,7,2,2,8,,2,,8,Dead,6,,8
-1667554605,Descent2e,0,ROUND_OVER,118,10,4,877,12,4,1,2,2,10,,2,,8,6,6,,8
-1667554605,Descent2e,1,ROUND_OVER,154,10,4,877,12,4,3,2,2,10,,2,,8,6,4,,8
-1667554605,Descent2e,2,ROUND_OVER,202,10,4,877,12,4,5,2,2,10,,2,,8,1,4,,8
-1667554605,Descent2e,3,ROUND_OVER,247,10,4,877,12,4,7,2,2,10,,2,,8,1,4,,8
-1667554605,Descent2e,4,GAME_OVER,248,0,4,877,12,4,7,2,2,10,,2,,8,1,4,,8
-577766309,Descent2e,0,ROUND_OVER,111,9,4,878,10,4,1,2,2,7,,2,,8,6,6,,8
-577766309,Descent2e,1,ROUND_OVER,158,10,4,878,10,4,3,2,2,5,,2,,8,6,1,,8
-577766309,Descent2e,2,ROUND_OVER,203,9,4,878,10,4,5,2,2,6,,2,,8,Dead,6,,8
-577766309,Descent2e,3,ROUND_OVER,254,9,4,878,7,4,7,2,2,0,,2,,8,Dead,1,,8
-577766309,Descent2e,4,GAME_OVER,255,0,4,878,7,4,7,2,2,0,,2,,8,Dead,1,,8
241604671,Descent2e,0,ROUND_OVER,99,10,4,879,7,4,1,2,2,10,,2,,8,6,6,,8
241604671,Descent2e,1,ROUND_OVER,148,10,4,879,7,4,3,2,2,8,,2,,4,6,4,,8
241604671,Descent2e,2,ROUND_OVER,205,10,4,879,6,4,5,2,2,10,,2,,4,4,3,,8
241604671,Descent2e,3,ROUND_OVER,243,9,4,879,6,4,7,2,2,10,,2,,4,Dead,4,,8
241604671,Descent2e,4,GAME_OVER,244,0,4,879,6,4,7,2,2,10,,2,,4,Dead,4,,8
-1762409235,Descent2e,0,ROUND_OVER,106,10,4,880,8,4,1,2,2,12,,2,,12,6,6,,8
-1762409235,Descent2e,1,ROUND_OVER,158,10,4,880,8,4,3,2,2,12,,2,,10,6,4,,8
-1762409235,Descent2e,2,ROUND_OVER,203,9,4,880,8,4,5,2,2,12,,2,,7,Dead,6,,8
-1762409235,Descent2e,3,ROUND_OVER,240,9,4,880,8,4,7,2,2,12,,2,,3,Dead,5,,8
-1762409235,Descent2e,4,GAME_OVER,241,0,4,880,8,4,7,2,2,12,,2,,3,Dead,5,,8
-619584118,Descent2e,0,ROUND_OVER,108,10,4,881,8,4,1,2,2,12,,2,,8,6,6,,8
-619584118,Descent2e,1,ROUND_OVER,137,10,4,881,8,4,3,2,2,12,,2,,8,6,6,,8
-619584118,Descent2e,2,ROUND_OVER,201,10,4,881,8,4,5,2,2,10,,2,,8,6,6,,8
-619584118,Descent2e,3,ROUND_OVER,254,10,4,881,8,4,7,2,2,12,,2,,8,6,4,,7
-619584118,Descent2e,4,GAME_OVER,255,0,4,881,8,4,7,2,2,12,,2,,8,6,4,,7
811404239,Descent2e,0,ROUND_OVER,72,10,4,882,10,4,0,2,2,8,,2,,5,6,6,,8
811404239,Descent2e,1,ROUND_OVER,144,10,4,882,10,4,1,2,2,8,,2,,0,6,6,,7
811404239,Descent2e,2,ROUND_OVER,179,8,4,882,10,4,3,2,2,7,,2,,4,6,6,,4
811404239,Descent2e,3,ROUND_OVER,224,9,4,882,10,4,5,2,2,7,,2,,4,6,6,,Dead
811404239,Descent2e,4,ROUND_OVER,274,9,4,882,10,4,7,2,2,7,,2,,4,2,6,,Dead
811404239,Descent2e,5,GAME_OVER,276,0,4,882,10,4,7,2,2,7,,2,,4,2,6,,Dead
1359157668,Descent2e,0,ROUND_OVER,86,9,4,883,13,3,1,2,2,6,,2,,12,6,6,,8
1359157668,Descent2e,1,ROUND_OVER,148,10,4,883,10,3,3,2,2,7,,2,,12,6,6,,8
1359157668,Descent2e,2,ROUND_OVER,182,10,4,883,7,3,5,2,2,7,,2,,10,6,6,,8
1359157668,Descent2e,3,ROUND_OVER,236,10,4,883,1,3,7,2,2,7,,2,,10,6,6,,8
1359157668,Descent2e,4,GAME_OVER,237,0,4,883,1,3,7,2,2,7,,2,,10,6,6,,8
1972327650,Descent2e,0,ROUND_OVER,98,9,4,884,10,4,0,2,2,10,,2,,8,6,6,,8
1972327650,Descent2e,1,ROUND_OVER,136,9,4,884,10,4,1,2,2,10,,2,,8,6,6,,8
1972327650,Descent2e,2,ROUND_OVER,187,10,4,884,10,4,3,2,2,7,,2,,8,6,3,,8
1972327650,Descent2e,3,ROUND_OVER,240,10,4,884,10,4,5,2,2,7,,2,,8,6,2,,8
1972327650,Descent2e,4,ROUND_OVER,300,10,4,884,10,4,7,2,2,10,,2,,8,6,1,,8
1972327650,Descent2e,5,GAME_OVER,302,0,4,884,10,4,7,2,2,10,,2,,8,6,1,,8
748058219,Descent2e,0,ROUND_OVER,81,10,4,885,10,4,0,2,2,12,,2,,4,6,5,,8
748058219,Descent2e,1,ROUND_OVER,130,9,4,885,14,4,1,2,2,12,,2,,7,Dead,6,,8
748058219,Descent2e,2,ROUND_OVER,163,8,4,885,14,4,3,2,2,12,,2,,8,Dead,6,,Dead
748058219,Descent2e,3,GAME_OVER,177,2,4,885,14,4,3,2,2,12,,2,,8,Dead,Dead,,Dead
1710192151,Descent2e,0,ROUND_OVER,84,10,4,886,8,4,0,2,2,12,,2,,10,6,6,,8
1710192151,Descent2e,1,ROUND_OVER,132,10,4,886,12,4,1,2,2,9,,2,,9,6,6,,5
1710192151,Descent2e,2,ROUND_OVER,172,10,4,886,12,4,3,2,2,9,,2,,9,6,6,,2
1710192151,Descent2e,3,ROUND_OVER,206,9,4,886,11,4,5,2,2,12,,2,,9,6,6,,Dead
1710192151,Descent2e,4,ROUND_OVER,242,9,4,886,8,4,7,2,2,14,,2,,9,6,2,,Dead
1710192151,Descent2e,5,GAME_OVER,243,0,4,886,8,4,7,2,2,14,,2,,9,6,2,,Dead
-1000878354,Descent2e,0,ROUND_OVER,81,10,4,887,12,4,1,2,2,9,,2,,8,6,6,,8
-1000878354,Descent2e,1,ROUND_OVER,122,10,4,887,12,4,3,2,2,10,,2,,8,6,6,,8
-1000878354,Descent2e,2,ROUND_OVER,162,10,4,887,12,4,5,2,2,10,,2,,6,6,6,,4
-1000878354,Descent2e,3,ROUND_OVER,210,10,4,887,12,4,7,2,2,10,,2,,6,6,6,,1
-1000878354,Descent2e,4,GAME_OVER,211,0,4,887,12,4,7,2,2,10,,2,,6,6,6,,1
-1444738844,Descent2e,0,ROUND_OVER,100,10,4,888,9,4,1,2,2,10,,2,,10,6,6,,8
-1444738844,Descent2e,1,ROUND_OVER,150,10,4,888,5,4,3,2,2,10,,2,,10,6,2,,8
-1444738844,Descent2e,2,ROUND_OVER,202,10,4,888,4,4,5,2,2,10,,2,,10,6,2,,8
-1444738844,Descent2e,3,ROUND_OVER,247,10,4,888,5,4,7,2,2,10,,2,,10,6,2,,8
-1444738844,Descent2e,4,GAME_OVER,248,0,4,888,5,4,7,2,2,10,,2,,10,6,2,,8
2076509254,Descent2e,0,ROUND_OVER,104,10,4,889,10,4,0,2,2,7,,2,,8,6,6,,8
2076509254,Descent2e,1,ROUND_OVER,141,9,4,889,10,4,1,2,2,7,,2,,8,Dead,6,,8
2076509254,Descent2e,2,ROUND_OVER,191,9,4,889,10,4,3,2,2,7,,2,,8,Dead,6,,8
2076509254,Descent2e,3,ROUND_OVER,230,9,4,889,10,4,5,2,2,7,,2,,6,Dead,3,,4
2076509254,Descent2e,4,ROUND_OVER,265,8,4,889,10,4,7,2,2,4,,2,,6,Dead,3,,Dead
2076509254,Descent2e,5,GAME_OVER,266,0,4,889,10,4,7,2,2,4,,2,,6,Dead,3,,Dead
-1308587068,Descent2e,0,ROUND_OVER,108,10,4,890,8,4,1,2,2,10,,2,,14,6,6,,8
-1308587068,Descent2e,1,ROUND_OVER,139,10,4,890,8,4,3,2,2,10,,2,,9,6,1,,8
-1308587068,Descent2e,2,ROUND_OVER,189,9,4,890,8,4,5,2,2,6,,2,,9,Dead,6,,8
-1308587068,Descent2e,3,ROUND_OVER,221,9,4,890,8,4,7,2,2,2,,2,,9,Dead,6,,8
-1308587068,Descent2e,4,GAME_OVER,222,0,4,890,8,4,7,2,2,2,,2,,9,Dead,6,,8
408915006,Descent2e,0,ROUND_OVER,87,10,4,891,7,2,1,2,2,8,,2,,10,6,6,,8
408915006,Descent2e,1,ROUND_OVER,145,10,4,891,4,2,3,2,2,4,,2,,10,6,6,,8
408915006,Descent2e,2,ROUND_OVER,198,10,4,891,6,2,5,2,2,4,,2,,10,6,6,,8
408915006,Descent2e,3,ROUND_OVER,248,10,4,891,7,2,7,2,2,3,,2,,10,6,6,,5
408915006,Descent2e,4,GAME_OVER,249,0,4,891,7,2,7,2,2,3,,2,,10,6,6,,5
-82308765,Descent2e,0,ROUND_OVER,101,10,4,892,5,4,1,2,2,8,,2,,10,2,6,,8
-82308765,Descent2e,1,ROUND_OVER,141,10,4,892,5,4,3,2,2,2,,2,,10,2,5,,8
-82308765,Descent2e,2,ROUND_OVER,180,9,4,892,3,4,5,2,2,0,,2,,10,Dead,3,,8
