GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,Hero 2 Archetype,Hero 1 Archetype,Hero 1 Class,Hero 3 Class,Hero 2 Class,Hero 1,Hero 3,Hero 3 Archetype,Hero 2
-439442783,Descent2e,0,ABOUT_TO_START,0,0,4,492,Warrior,Healer,Disciple,Thief,Berserker,Ashrian,Tomble Burrowell,Scout,Syndrael
-805403518,Descent2e,0,ABOUT_TO_START,0,0,4,493,Mage,Healer,Disciple,Thief,Runemaster,Avric Albright,Jain Fairwood,Scout,Leoric of the Book
49054900,Descent2e,0,ABOUT_TO_START,0,0,4,494,Scout,Healer,Disciple,Runemaster,Thief,Ashrian,Widow Tarha,Mage,Tomble Burrowell
1788226049,Descent2e,0,ABOUT_TO_START,0,0,4,495,Healer,Warrior,Berserker,Runemaster,Disciple,Grisban the Thirsty,Leoric of the Book,Mage,Avric Albright
1470439362,Descent2e,0,ABOUT_TO_START,0,0,4,496,Mage,Scout,Thief,Berserker,Runemaster,Jain Fairwood,Grisban the Thirsty,Warrior,Leoric of the Book
-1325307060,Descent2e,0,ABOUT_TO_START,0,0,4,497,Scout,Warrior,Berserker,Disciple,Thief,Grisban the Thirsty,Avric Albright,Healer,Jain Fairwood
-981789116,Descent2e,0,ABOUT_TO_START,0,0,4,498,Healer,Scout,Thief,Berserker,Disciple,Jain Fairwood,Syndrael,Warrior,Avric Albright
1109474642,Descent2e,0,ABOUT_TO_START,0,0,4,499,Warrior,Healer,Disciple,Runemaster,Berserker,Avric Albright,Widow Tarha,Mage,Grisban the Thirsty
845358804,Descent2e,0,ABOUT_TO_START,0,0,4,500,Healer,Warrior,Berserker,Runemaster,Disciple,Syndrael,Widow Tarha,Mage,Avric Albright
-862578507,Descent2e,0,ABOUT_TO_START,0,0,4,501,Scout,Healer,Disciple,Berserker,Thief,Ashrian,Grisban the Thirsty,Warrior,Tomble Burrowell
1637775171,Descent2e,0,ABOUT_TO_START,0,0,4,502,Healer,Warrior,Berserker,Runemaster,Disciple,Syndrael,Widow Tarha,Mage,Avric Albright
-1125516974,Descent2e,0,ABOUT_TO_START,0,0,4,503,Mage,Healer,Disciple,Thief,Runemaster,Avric Albright,Jain Fairwood,Scout,Leoric of the Book
342765137,Descent2e,0,ABOUT_TO_START,0,0,4,504,Healer,Mage,Runemaster,Berserker,Disciple,Leoric of the Book,Syndrael,Warrior,Avric Albright
-632193450,Descent2e,0,ABOUT_TO_START,0,0,4,505,Warrior,Healer,Disciple,Thief,Berserker,Ashrian,Jain Fairwood,Scout,Syndrael
-799369367,Descent2e,0,ABOUT_TO_START,0,0,4,506,Mage,Scout,Thief,Disciple,Runemaster,Jain Fairwood,Ashrian,Healer,Leoric of the Book
-7412184,Descent2e,0,ABOUT_TO_START,0,0,4,507,Mage,Healer,Disciple,Berserker,Runemaster,Ashrian,Grisban the Thirsty,Warrior,Leoric of the Book
1774337553,Descent2e,0,ABOUT_TO_START,0,0,4,508,Scout,Warrior,Berserker,Runemaster,Thief,Grisban the Thirsty,Widow Tarha,Mage,Tomble Burrowell
-466712909,Descent2e,0,ABOUT_TO_START,0,0,4,509,Mage,Healer,Disciple,Thief,Runemaster,Ashrian,Tomble Burrowell,Scout,Widow Tarha
905612020,Descent2e,0,ABOUT_TO_START,0,0,4,510,Mage,Scout,Thief,Disciple,Runemaster,Jain Fairwood,Avric Albright,Healer,Widow Tarha
540207565,Descent2e,0,ABOUT_TO_START,0,0,4,511,Healer,Mage,Runemaster,Berserker,Disciple,Leoric of the Book,Grisban the Thirsty,Warrior,Ashrian
-728857944,Descent2e,0,ABOUT_TO_START,0,0,4,512,Healer,Scout,Thief,Berserker,Disciple,Tomble Burrowell,Grisban the Thirsty,Warrior,Avric Albright
366259924,Descent2e,0,ABOUT_TO_START,0,0,4,513,Scout,Warrior,Berserker,Runemaster,Thief,Syndrael,Widow Tarha,Mage,Jain Fairwood
2106255015,Descent2e,0,ABOUT_TO_START,0,0,4,514,Warrior,Mage,Runemaster,Thief,Berserker,Leoric of the Book,Tomble Burrowell,Scout,Syndrael
-1812853318,Descent2e,0,ABOUT_TO_START,0,0,4,515,Scout,Healer,Disciple,Runemaster,Thief,Ashrian,Leoric of the Book,Mage,Tomble Burrowell
192754445,Descent2e,0,ABOUT_TO_START,0,0,4,516,Scout,Warrior,Berserker,Runemaster,Thief,Grisban the Thirsty,Widow Tarha,Mage,Tomble Burrowell
-457825004,Descent2e,0,ABOUT_TO_START,0,0,4,517,Scout,Mage,Runemaster,Berserker,Thief,Widow Tarha,Grisban the Thirsty,Warrior,Tomble Burrowell
-1060153323,Descent2e,0,ABOUT_TO_START,0,0,4,518,Healer,Mage,Runemaster,Berserker,Disciple,Leoric of the Book,Syndrael,Warrior,Ashrian
1878027235,Descent2e,0,ABOUT_TO_START,0,0,4,519,Scout,Warrior,Berserker,Disciple,Thief,Syndrael,Ashrian,Healer,Jain Fairwood
-18764677,Descent2e,0,ABOUT_TO_START,0,0,4,520,Scout,Mage,Runemaster,Disciple,Thief,Widow Tarha,Ashrian,Healer,Tomble Burrowell
-1074757320,Descent2e,0,ABOUT_TO_START,0,0,4,521,Healer,Mage,Runemaster,Thief,Disciple,Widow Tarha,Tomble Burrowell,Scout,Ashrian
448986655,Descent2e,0,ABOUT_TO_START,0,0,4,522,Warrior,Healer,Disciple,Runemaster,Berserker,Ashrian,Widow Tarha,Mage,Grisban the Thirsty
1798731491,Descent2e,0,ABOUT_TO_START,0,0,4,523,Warrior,Mage,Runemaster,Disciple,Berserker,Leoric of the Book,Avric Albright,Healer,Syndrael
877783195,Descent2e,0,ABOUT_TO_START,0,0,4,524,Mage,Warrior,Berserker,Thief,Runemaster,Grisban the Thirsty,Jain Fairwood,Scout,Widow Tarha
301492674,Descent2e,0,ABOUT_TO_START,0,0,4,525,Scout,Warrior,Berserker,Runemaster,Thief,Syndrael,Widow Tarha,Mage,Tomble Burrowell
-710457926,Descent2e,0,ABOUT_TO_START,0,0,4,526,Healer,Warrior,Berserker,Thief,Disciple,Grisban the Thirsty,Tomble Burrowell,Scout,Avric Albright
1376588152,Descent2e,0,ABOUT_TO_START,0,0,4,527,Warrior,Scout,Thief,Disciple,Berserker,Tomble Burrowell,Avric Albright,Healer,Grisban the Thirsty
-656494110,Descent2e,0,ABOUT_TO_START,0,0,4,528,Healer,Scout,Thief,Runemaster,Disciple,Jain Fairwood,Widow Tarha,Mage,Ashrian
-2050377081,Descent2e,0,ABOUT_TO_START,0,0,4,529,Healer,Mage,Runemaster,Berserker,Disciple,Leoric of the Book,Syndrael,Warrior,Ashrian
194858741,Descent2e,0,ABOUT_TO_START,0,0,4,530,Scout,Warrior,Berserker,Runemaster,Thief,Syndrael,Leoric of the Book,Mage,Jain Fairwood
-809555664,Descent2e,0,ABOUT_TO_START,0,0,4,531,Mage,Healer,Disciple,Thief,Runemaster,Avric Albright,Tomble Burrowell,Scout,Widow Tarha
1332755000,Descent2e,0,ABOUT_TO_START,0,0,4,532,Mage,Scout,Thief,Berserker,Runemaster,Jain Fairwood,Syndrael,Warrior,Leoric of the Book
-354746241,Descent2e,0,ABOUT_TO_START,0,0,4,533,Mage,Warrior,Berserker,Thief,Runemaster,Grisban the Thirsty,Tomble Burrowell,Scout,Widow Tarha
1979850298,Descent2e,0,ABOUT_TO_START,0,0,4,534,Scout,Warrior,Berserker,Disciple,Thief,Syndrael,Ashrian,Healer,Tomble Burrowell
-271726492,Descent2e,0,ABOUT_TO_START,0,0,4,535,Warrior,Scout,Thief,Runemaster,Berserker,Jain Fairwood,Leoric of the Book,Mage,Grisban the Thirsty
553842650,Descent2e,0,ABOUT_TO_START,0,0,4,536,Healer,Mage,Runemaster,Thief,Disciple,Leoric of the Book,Jain Fairwood,Scout,Avric Albright
-2018746660,Descent2e,0,ABOUT_TO_START,0,0,4,537,Healer,Warrior,Berserker,Thief,Disciple,Syndrael,Tomble Burrowell,Scout,Ashrian
2089164243,Descent2e,0,ABOUT_TO_START,0,0,4,538,Warrior,Healer,Disciple,Thief,Berserker,Ashrian,Tomble Burrowell,Scout,Grisban the Thirsty
-2030120091,Descent2e,0,ABOUT_TO_START,0,0,4,539,Mage,Warrior,Berserker,Thief,Runemaster,Syndrael,Tomble Burrowell,Scout,Widow Tarha
2044390528,Descent2e,0,ABOUT_TO_START,0,0,4,540,Mage,Healer,Disciple,Berserker,Runemaster,Avric Albright,Syndrael,Warrior,Widow Tarha
1203188061,Descent2e,0,ABOUT_TO_START,0,0,4,541,Scout,Healer,Disciple,Berserker,Thief,Avric Albright,Syndrael,Warrior,Jain Fairwood
-1921207376,Descent2e,0,ABOUT_TO_START,0,0,4,542,Scout,Warrior,Berserker,Disciple,Thief,Grisban the Thirsty,Ashrian,Healer,Jain Fairwood
1451091189,Descent2e,0,ABOUT_TO_START,0,0,4,543,Healer,Scout,Thief,Runemaster,Disciple,Jain Fairwood,Widow Tarha,Mage,Ashrian
2004990657,Descent2e,0,ABOUT_TO_START,0,0,4,544,Scout,Warrior,Berserker,Runemaster,Thief,Grisban the Thirsty,Widow Tarha,Mage,Jain Fairwood
-1476067357,Descent2e,0,ABOUT_TO_START,0,0,4,545,Scout,Healer,Disciple,Berserker,Thief,Avric Albright,Grisban the Thirsty,Warrior,Jain Fairwood
1567158118,Descent2e,0,ABOUT_TO_START,0,0,4,546,Mage,Warrior,Berserker,Thief,Runemaster,Grisban the Thirsty,Jain Fairwood,Scout,Widow Tarha
1657404921,Descent2e,0,ABOUT_TO_START,0,0,4,547,Warrior,Healer,Disciple,Thief,Berserker,Avric Albright,Tomble Burrowell,Scout,Grisban the Thirsty
-909759050,Descent2e,0,ABOUT_TO_START,0,0,4,548,Healer,Mage,Runemaster,Thief,Disciple,Leoric of the Book,Tomble Burrowell,Scout,Avric Albright
453613380,Descent2e,0,ABOUT_TO_START,0,0,4,549,Scout,Warrior,Berserker,Disciple,Thief,Grisban the Thirsty,Ashrian,Healer,Jain Fairwood
412652667,Descent2e,0,ABOUT_TO_START,0,0,4,550,Warrior,Healer,Disciple,Thief,Berserker,Ashrian,Tomble Burrowell,Scout,Syndrael
-861799317,Descent2e,0,ABOUT_TO_START,0,0,4,551,Scout,Warrior,Berserker,Disciple,Thief,Syndrael,Ashrian,Healer,Tomble Burrowell
-1019603234,Descent2e,0,ABOUT_TO_START,0,0,4,552,Warrior,Healer,Disciple,Thief,Berserker,Ashrian,Jain Fairwood,Scout,Syndrael
1774541662,Descent2e,0,ABOUT_TO_START,0,0,4,553,Scout,Warrior,Berserker,Disciple,Thief,Syndrael,Ashrian,Healer,Jain Fairwood
-1762720544,Descent2e,0,ABOUT_TO_START,0,0,4,554,Scout,Mage,Runemaster,Berserker,Thief,Leoric of the Book,Syndrael,Warrior,Jain Fairwood
-691204715,Descent2e,0,ABOUT_TO_START,0,0,4,555,Healer,Mage,Runemaster,Berserker,Disciple,Widow Tarha,Syndrael,Warrior,Ashrian
1175823937,Descent2e,0,ABOUT_TO_START,0,0,4,556,Scout,Healer,Disciple,Berserker,Thief,Avric Albright,Syndrael,Warrior,Jain Fairwood
1257383535,Descent2e,0,ABOUT_TO_START,0,0,4,557,Scout,Warrior,Berserker,Disciple,Thief,Grisban the Thirsty,Ashrian,Healer,Tomble Burrowell
-1005203522,Descent2e,0,ABOUT_TO_START,0,0,4,558,Scout,Healer,Disciple,Runemaster,Thief,Avric Albright,Widow Tarha,Mage,Tomble Burrowell
2008780667,Descent2e,0,ABOUT_TO_START,0,0,4,559,Healer,Mage,Runemaster,Thief,Disciple,Widow Tarha,Tomble Burrowell,Scout,Avric Albright
-1087004457,Descent2e,0,ABOUT_TO_START,0,0,4,560,Scout,Warrior,Berserker,Disciple,Thief,Grisban the Thirsty,Ashrian,Healer,Jain Fairwood
-2108798556,Descent2e,0,ABOUT_TO_START,0,0,4,561,Mage,Warrior,Berserker,Thief,Runemaster,Grisban the Thirsty,Jain Fairwood,Scout,Leoric of the Book
895543413,Descent2e,0,ABOUT_TO_START,0,0,4,562,Warrior,Mage,Runemaster,Disciple,Berserker,Widow Tarha,Ashrian,Healer,Grisban the Thirsty
1691358616,Descent2e,0,ABOUT_TO_START,0,0,4,563,Mage,Healer,Disciple,Thief,Runemaster,Avric Albright,Jain Fairwood,Scout,Leoric of the Book
-61073111,Descent2e,0,ABOUT_TO_START,0,0,4,564,Scout,Mage,Runemaster,Berserker,Thief,Leoric of the Book,Syndrael,Warrior,Jain Fairwood
-1354857745,Descent2e,0,ABOUT_TO_START,0,0,4,565,Scout,Healer,Disciple,Berserker,Thief,Ashrian,Grisban the Thirsty,Warrior,Jain Fairwood
521193952,Descent2e,0,ABOUT_TO_START,0,0,4,566,Warrior,Scout,Thief,Disciple,Berserker,Tomble Burrowell,Ashrian,Healer,Syndrael
1709671629,Descent2e,0,ABOUT_TO_START,0,0,4,567,Mage,Healer,Disciple,Thief,Runemaster,Ashrian,Jain Fairwood,Scout,Leoric of the Book
1664192056,Descent2e,0,ABOUT_TO_START,0,0,4,568,Warrior,Mage,Runemaster,Disciple,Berserker,Widow Tarha,Avric Albright,Healer,Syndrael
-331809763,Descent2e,0,ABOUT_TO_START,0,0,4,569,Healer,Mage,Runemaster,Berserker,Disciple,Widow Tarha,Syndrael,Warrior,Ashrian
-730002978,Descent2e,0,ABOUT_TO_START,0,0,4,570,Warrior,Scout,Thief,Runemaster,Berserker,Tomble Burrowell,Leoric of the Book,Mage,Syndrael
-1649247594,Descent2e,0,ABOUT_TO_START,0,0,4,571,Warrior,Mage,Runemaster,Disciple,Berserker,Leoric of the Book,Ashrian,Healer,Syndrael
1308529822,Descent2e,0,ABOUT_TO_START,0,0,4,572,Mage,Warrior,Berserker,Disciple,Runemaster,Syndrael,Ashrian,Healer,Leoric of the Book
1022928679,Descent2e,0,ABOUT_TO_START,0,0,4,573,Mage,Scout,Thief,Berserker,Runemaster,Tomble Burrowell,Grisban the Thirsty,Warrior,Leoric of the Book
-833216242,Descent2e,0,ABOUT_TO_START,0,0,4,574,Mage,Warrior,Berserker,Disciple,Runemaster,Grisban the Thirsty,Ashrian,Healer,Widow Tarha
1843491710,Descent2e,0,ABOUT_TO_START,0,0,4,575,Mage,Warrior,Berserker,Thief,Runemaster,Syndrael,Jain Fairwood,Scout,Widow Tarha
-403411469,Descent2e,0,ABOUT_TO_START,0,0,4,576,Mage,Healer,Disciple,Thief,Runemaster,Avric Albright,Jain Fairwood,Scout,Leoric of the Book
-644248633,Descent2e,0,ABOUT_TO_START,0,0,4,577,Scout,Healer,Disciple,Runemaster,Thief,Avric Albright,Widow Tarha,Mage,Tomble Burrowell
-271226151,Descent2e,0,ABOUT_TO_START,0,0,4,578,Scout,Warrior,Berserker,Runemaster,Thief,Grisban the Thirsty,Leoric of the Book,Mage,Tomble Burrowell
-2008521516,Descent2e,0,ABOUT_TO_START,0,0,4,579,Healer,Warrior,Berserker,Thief,Disciple,Syndrael,Tomble Burrowell,Scout,Avric Albright
1063072369,Descent2e,0,ABOUT_TO_START,0,0,4,580,Healer,Scout,Thief,Runemaster,Disciple,Jain Fairwood,Widow Tarha,Mage,Avric Albright
-843851186,Descent2e,0,ABOUT_TO_START,0,0,4,581,Warrior,Healer,Disciple,Thief,Berserker,Avric Albright,Tomble Burrowell,Scout,Syndrael
-878796364,Descent2e,0,ABOUT_TO_START,0,0,4,582,Mage,Warrior,Berserker,Disciple,Runemaster,Grisban the Thirsty,Ashrian,Healer,Leoric of the Book
1597357471,Descent2e,0,ABOUT_TO_START,0,0,4,583,Scout,Warrior,Berserker,Runemaster,Thief,Syndrael,Widow Tarha,Mage,Jain Fairwood
-1099796261,Descent2e,0,ABOUT_TO_START,0,0,4,584,Mage,Healer,Disciple,Thief,Runemaster,Avric Albright,Jain Fairwood,Scout,Leoric of the Book
1570035636,Descent2e,0,ABOUT_TO_START,0,0,4,585,Scout,Healer,Disciple,Berserker,Thief,Ashrian,Syndrael,Warrior,Tomble Burrowell
-611951706,Descent2e,0,ABOUT_TO_START,0,0,4,586,Scout,Warrior,Berserker,Disciple,Thief,Grisban the Thirsty,Ashrian,Healer,Jain Fairwood
2055471822,Descent2e,0,ABOUT_TO_START,0,0,4,587,Healer,Mage,Runemaster,Berserker,Disciple,Widow Tarha,Syndrael,Warrior,Avric Albright
1310943385,Descent2e,0,ABOUT_TO_START,0,0,4,588,Mage,Healer,Disciple,Thief,Runemaster,Ashrian,Jain Fairwood,Scout,Widow Tarha
-1106118928,Descent2e,0,ABOUT_TO_START,0,0,4,589,Scout,Mage,Runemaster,Berserker,Thief,Leoric of the Book,Syndrael,Warrior,Jain Fairwood
-1616557304,Descent2e,0,ABOUT_TO_START,0,0,4,590,Warrior,Healer,Disciple,Runemaster,Berserker,Ashrian,Widow Tarha,Mage,Grisban the Thirsty
-1414759757,Descent2e,0,ABOUT_TO_START,0,0,4,591,Warrior,Mage,Runemaster,Disciple,Berserker,Leoric of the Book,Avric Albright,Healer,Syndrael
-285064665,Descent2e,0,ABOUT_TO_START,0,0,4,592,Scout,Warrior,Berserker,Runemaster,Thief,Grisban the Thirsty,Leoric of the Book,Mage,Jain Fairwood
107197322,Descent2e,0,ABOUT_TO_START,0,0,4,593,Mage,Warrior,Berserker,Thief,Runemaster,Grisban the Thirsty,Jain Fairwood,Scout,Leoric of the Book
290998155,Descent2e,0,ABOUT_TO_START,0,0,4,594,Healer,Scout,Thief,Berserker,Disciple,Tomble Burrowell,Grisban the Thirsty,Warrior,Ashrian
-728458318,Descent2e,0,ABOUT_TO_START,0,0,4,595,Healer,Mage,Runemaster,Thief,Disciple,Widow Tarha,Tomble Burrowell,Scout,Ashrian
371321264,Descent2e,0,ABOUT_TO_START,0,0,4,596,Mage,Healer,Disciple,Thief,Runemaster,Avric Albright,Tomble Burrowell,Scout,Widow Tarha
-734330515,Descent2e,0,ABOUT_TO_START,0,0,4,597,Warrior,Healer,Disciple,Thief,Berserker,Ashrian,Tomble Burrowell,Scout,Grisban the Thirsty
-1303813249,Descent2e,0,ABOUT_TO_START,0,0,4,598,Mage,Healer,Disciple,Thief,Runemaster,Ashrian,Jain Fairwood,Scout,Leoric of the Book
171389493,Descent2e,0,ABOUT_TO_START,0,0,4,599,Scout,Healer,Disciple,Runemaster,Thief,Avric Albright,Widow Tarha,Mage,Jain Fairwood
-64720906,Descent2e,0,ABOUT_TO_START,0,0,4,600,Mage,Healer,Disciple,Berserker,Runemaster,Avric Albright,Grisban the Thirsty,Warrior,Leoric of the Book
-367172095,Descent2e,0,ABOUT_TO_START,0,0,4,601,Mage,Scout,Thief,Berserker,Runemaster,Tomble Burrowell,Syndrael,Warrior,Widow Tarha
782143826,Descent2e,0,ABOUT_TO_START,0,0,4,602,Warrior,Scout,Thief,Disciple,Berserker,Jain Fairwood,Avric Albright,Healer,Syndrael
-1729793566,Descent2e,0,ABOUT_TO_START,0,0,4,603,Warrior,Scout,Thief,Disciple,Berserker,Tomble Burrowell,Ashrian,Healer,Syndrael
-699132556,Descent2e,0,ABOUT_TO_START,0,0,4,604,Scout,Warrior,Berserker,Runemaster,Thief,Grisban the Thirsty,Widow Tarha,Mage,Tomble Burrowell
2084638329,Descent2e,0,ABOUT_TO_START,0,0,4,605,Mage,Healer,Disciple,Thief,Runemaster,Avric Albright,Tomble Burrowell,Scout,Leoric of the Book
1076796758,Descent2e,0,ABOUT_TO_START,0,0,4,606,Warrior,Healer,Disciple,Thief,Berserker,Avric Albright,Jain Fairwood,Scout,Syndrael
-1830066672,Descent2e,0,ABOUT_TO_START,0,0,4,607,Scout,Warrior,Berserker,Disciple,Thief,Grisban the Thirsty,Ashrian,Healer,Tomble Burrowell
-1835047995,Descent2e,0,ABOUT_TO_START,0,0,4,608,Warrior,Mage,Runemaster,Thief,Berserker,Widow Tarha,Jain Fairwood,Scout,Grisban the Thirsty
-639404183,Descent2e,0,ABOUT_TO_START,0,0,4,609,Scout,Healer,Disciple,Runemaster,Thief,Avric Albright,Leoric of the Book,Mage,Tomble Burrowell
2003140550,Descent2e,0,ABOUT_TO_START,0,0,4,610,Mage,Scout,Thief,Berserker,Runemaster,Jain Fairwood,Syndrael,Warrior,Leoric of the Book
-1893304970,Descent2e,0,ABOUT_TO_START,0,0,4,611,Mage,Warrior,Berserker,Disciple,Runemaster,Grisban the Thirsty,Avric Albright,Healer,Widow Tarha
-1175258810,Descent2e,0,ABOUT_TO_START,0,0,4,612,Healer,Warrior,Berserker,Thief,Disciple,Grisban the Thirsty,Jain Fairwood,Scout,Avric Albright
1839888794,Descent2e,0,ABOUT_TO_START,0,0,4,613,Scout,Warrior,Berserker,Runemaster,Thief,Grisban the Thirsty,Leoric of the Book,Mage,Tomble Burrowell
1099778826,Descent2e,0,ABOUT_TO_START,0,0,4,614,Scout,Mage,Runemaster,Disciple,Thief,Leoric of the Book,Ashrian,Healer,Jain Fairwood
2060709157,Descent2e,0,ABOUT_TO_START,0,0,4,615,Warrior,Healer,Disciple,Runemaster,Berserker,Avric Albright,Widow Tarha,Mage,Syndrael
116517626,Descent2e,0,ABOUT_TO_START,0,0,4,616,Healer,Warrior,Berserker,Thief,Disciple,Grisban the Thirsty,Tomble Burrowell,Scout,Avric Albright
-2008494047,Descent2e,0,ABOUT_TO_START,0,0,4,617,Scout,Mage,Runemaster,Disciple,Thief,Widow Tarha,Ashrian,Healer,Tomble Burrowell
-205440454,Descent2e,0,ABOUT_TO_START,0,0,4,618,Warrior,Healer,Disciple,Runemaster,Berserker,Avric Albright,Widow Tarha,Mage,Grisban the Thirsty
2076755640,Descent2e,0,ABOUT_TO_START,0,0,4,619,Scout,Healer,Disciple,Berserker,Thief,Avric Albright,Syndrael,Warrior,Jain Fairwood
-1548230482,Descent2e,0,ABOUT_TO_START,0,0,4,620,Mage,Scout,Thief,Disciple,Runemaster,Tomble Burrowell,Ashrian,Healer,Widow Tarha
983329709,Descent2e,0,ABOUT_TO_START,0,0,4,621,Mage,Healer,Disciple,Thief,Runemaster,Avric Albright,Jain Fairwood,Scout,Widow Tarha
-1843092512,Descent2e,0,ABOUT_TO_START,0,0,4,622,Warrior,Scout,Thief,Disciple,Berserker,Tomble Burrowell,Ashrian,Healer,Grisban the Thirsty
-442294839,Descent2e,0,ABOUT_TO_START,0,0,4,623,Healer,Warrior,Berserker,Runemaster,Disciple,Syndrael,Widow Tarha,Mage,Ashrian
-564244643,Descent2e,0,ABOUT_TO_START,0,0,4,624,Mage,Healer,Disciple,Berserker,Runemaster,Ashrian,Grisban the Thirsty,Warrior,Leoric of the Book
1896752929,Descent2e,0,ABOUT_TO_START,0,0,4,625,Mage,Scout,Thief,Berserker,Runemaster,Tomble Burrowell,Grisban the Thirsty,Warrior,Leoric of the Book
1146082561,Descent2e,0,ABOUT_TO_START,0,0,4,626,Warrior,Mage,Runemaster,Thief,Berserker,Widow Tarha,Jain Fairwood,Scout,Syndrael
-124188506,Descent2e,0,ABOUT_TO_START,0,0,4,627,Healer,Mage,Runemaster,Berserker,Disciple,Widow Tarha,Syndrael,Warrior,Ashrian
464549333,Descent2e,0,ABOUT_TO_START,0,0,4,628,Warrior,Healer,Disciple,Thief,Berserker,Avric Albright,Jain Fairwood,Scout,Grisban the Thirsty
509587810,Descent2e,0,ABOUT_TO_START,0,0,4,629,Scout,Mage,Runemaster,Berserker,Thief,Widow Tarha,Syndrael,Warrior,Jain Fairwood
-159311778,Descent2e,0,ABOUT_TO_START,0,0,4,630,Mage,Healer,Disciple,Berserker,Runemaster,Avric Albright,Grisban the Thirsty,Warrior,Leoric of the Book
982501444,Descent2e,0,ABOUT_TO_START,0,0,4,631,Healer,Warrior,Berserker,Thief,Disciple,Syndrael,Tomble Burrowell,Scout,Avric Albright
1745878937,Descent2e,0,ABOUT_TO_START,0,0,4,632,Warrior,Mage,Runemaster,Disciple,Berserker,Leoric of the Book,Ashrian,Healer,Syndrael
965591153,Descent2e,0,ABOUT_TO_START,0,0,4,633,Healer,Scout,Thief,Runemaster,Disciple,Jain Fairwood,Widow Tarha,Mage,Avric Albright
457207287,Descent2e,0,ABOUT_TO_START,0,0,4,634,Scout,Warrior,Berserker,Runemaster,Thief,Grisban the Thirsty,Widow Tarha,Mage,Tomble Burrowell
-1503558797,Descent2e,0,ABOUT_TO_START,0,0,4,635,Mage,Scout,Thief,Disciple,Runemaster,Jain Fairwood,Ashrian,Healer,Widow Tarha
-364482039,Descent2e,0,ABOUT_TO_START,0,0,4,636,Healer,Mage,Runemaster,Berserker,Disciple,Widow Tarha,Syndrael,Warrior,Ashrian
-1640373829,Descent2e,0,ABOUT_TO_START,0,0,4,637,Mage,Healer,Disciple,Thief,Runemaster,Avric Albright,Jain Fairwood,Scout,Leoric of the Book
789100240,Descent2e,0,ABOUT_TO_START,0,0,4,638,Scout,Warrior,Berserker,Disciple,Thief,Grisban the Thirsty,Avric Albright,Healer,Jain Fairwood
149356883,Descent2e,0,ABOUT_TO_START,0,0,4,639,Scout,Healer,Disciple,Berserker,Thief,Avric Albright,Grisban the Thirsty,Warrior,Tomble Burrowell
-1189230656,Descent2e,0,ABOUT_TO_START,0,0,4,640,Healer,Scout,Thief,Berserker,Disciple,Jain Fairwood,Syndrael,Warrior,Ashrian
309361583,Descent2e,0,ABOUT_TO_START,0,0,4,641,Warrior,Scout,Thief,Runemaster,Berserker,Jain Fairwood,Leoric of the Book,Mage,Grisban the Thirsty
-546219786,Descent2e,0,ABOUT_TO_START,0,0,4,642,Healer,Scout,Thief,Berserker,Disciple,Tomble Burrowell,Syndrael,Warrior,Avric Albright
-1027729658,Descent2e,0,ABOUT_TO_START,0,0,4,643,Mage,Healer,Disciple,Thief,Runemaster,Avric Albright,Tomble Burrowell,Scout,Leoric of the Book
-581116355,Descent2e,0,ABOUT_TO_START,0,0,4,644,Scout,Warrior,Berserker,Disciple,Thief,Grisban the Thirsty,Avric Albright,Healer,Jain Fairwood
886363281,Descent2e,0,ABOUT_TO_START,0,0,4,645,Scout,Warrior,Berserker,Runemaster,Thief,Syndrael,Widow Tarha,Mage,Jain Fairwood
629120964,Descent2e,0,ABOUT_TO_START,0,0,4,646,Mage,Scout,Thief,Berserker,Runemaster,Jain Fairwood,Grisban the Thirsty,Warrior,Widow Tarha
-803423066,Descent2e,0,ABOUT_TO_START,0,0,4,647,Mage,Scout,Thief,Disciple,Runemaster,Jain Fairwood,Ashrian,Healer,Widow Tarha
879401412,Descent2e,0,ABOUT_TO_START,0,0,4,648,Warrior,Scout,Thief,Disciple,Berserker,Tomble Burrowell,Avric Albright,Healer,Grisban the Thirsty
1552298638,Descent2e,0,ABOUT_TO_START,0,0,4,649,Healer,Warrior,Berserker,Runemaster,Disciple,Grisban the Thirsty,Widow Tarha,Mage,Ashrian
1601657954,Descent2e,0,ABOUT_TO_START,0,0,4,650,Healer,Mage,Runemaster,Berserker,Disciple,Leoric of the Book,Syndrael,Warrior,Avric Albright
-1467220615,Descent2e,0,ABOUT_TO_START,0,0,4,651,Healer,Mage,Runemaster,Thief,Disciple,Leoric of the Book,Tomble Burrowell,Scout,Ashrian
782558086,Descent2e,0,ABOUT_TO_START,0,0,4,652,Warrior,Healer,Disciple,Thief,Berserker,Avric Albright,Tomble Burrowell,Scout,Syndrael
1303275791,Descent2e,0,ABOUT_TO_START,0,0,4,653,Scout,Healer,Disciple,Runemaster,Thief,Ashrian,Widow Tarha,Mage,Jain Fairwood
1710656142,Descent2e,0,ABOUT_TO_START,0,0,4,654,Mage,Scout,Thief,Berserker,Runemaster,Tomble Burrowell,Grisban the Thirsty,Warrior,Leoric of the Book
-295356573,Descent2e,0,ABOUT_TO_START,0,0,4,655,Scout,Mage,Runemaster,Berserker,Thief,Widow Tarha,Syndrael,Warrior,Tomble Burrowell
